incident_id,timestamp,corridor_id,emergency_type,num_junctions_total,num_junctions_cleared,corridor_length_km,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,preemption_success,background_congestion_index,emergency_vehicle_speed_kmph,response_time_sec,waiting_time_sec_other_traffic,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EMG350545,2026-06-27 09:19:53,Hosur_Rd,Ambulance,2,1,1.3,Weekend,False,Clear,False,0.0,False,True,0.63,43.8,112.1,57.2,0.108,0.249,0.976,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350546,2026-01-07 18:58:53,South_Loop,Police Escort,5,5,2.87,Weekday,False,Clear,False,0.0,False,True,0.925,45.6,229.9,257.7,0.255,0.59,0.961,Police escort priority active - rolling signal clearance along corridor
EMG350547,2025-06-27 15:46:06,ORR_North,Police Escort,4,4,1.12,Weekday,False,Clear,False,0.0,False,True,0.326,51.3,81.5,154.6,0.096,0.221,0.99,Police escort priority active - rolling signal clearance along corridor
EMG350548,2025-12-27 09:21:21,ORR_North,Ambulance,4,4,2.62,Weekend,False,Clear,False,0.0,False,False,0.683,39.6,359.9,146.3,0.251,0.58,0.878,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350549,2026-02-26 09:32:43,Central_Loop,Ambulance,6,6,1.64,Weekday,False,Clear,False,0.0,False,True,0.884,46.5,132.7,226.4,0.143,0.33,0.97,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350550,2025-02-26 13:06:22,South_Loop,Ambulance,5,4,2.07,Weekday,False,Fog,False,0.0,False,True,0.101,50.8,150.5,94.3,0.169,0.39,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350551,2026-01-19 06:48:43,Hosur_Rd,Ambulance,2,2,1.26,Weekday,False,Clear,False,0.0,False,True,0.322,45.4,102.4,50.2,0.108,0.249,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350552,2025-03-26 21:02:58,Central_Loop,Police Escort,6,6,4.44,Weekday,False,Clear,False,0.0,False,True,0.466,41.2,386.3,211.3,0.391,0.903,0.99,Police escort priority active - rolling signal clearance along corridor
EMG350553,2026-04-26 19:39:55,South_Loop,Ambulance,5,4,2.32,Weekend,False,Clear,False,0.0,False,True,0.669,47.3,164.0,185.5,0.212,0.491,0.986,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350554,2025-04-05 22:12:44,Hosur_Rd,Ambulance,2,2,1.3,Weekend,False,Fog,False,0.0,False,True,0.114,38.7,131.7,35.7,0.124,0.287,0.962,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350555,2026-06-19 19:11:31,Sarjapur_Rd,Police Escort,4,4,2.39,Weekday,False,Clear,False,0.0,False,True,0.859,38.2,231.5,163.4,0.21,0.485,0.948,Police escort priority active - rolling signal clearance along corridor
EMG350556,2025-11-02 21:50:00,Old_Airport_Rd,Ambulance,5,5,3.16,Weekend,True,Light Rain,True,5.5,False,True,0.539,45.1,251.4,142.7,0.258,0.597,0.876,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350557,2026-06-24 11:40:06,ORR_North,Fire Truck,4,4,2.21,Weekday,False,Rain,True,15.4,False,False,0.418,37.9,265.3,122.6,0.21,0.486,0.831,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350558,2025-07-01 13:36:08,Tumkur_Rd,Police Escort,3,2,1.66,Weekday,False,Rain,True,13.9,False,True,0.284,43.3,141.1,61.0,0.146,0.336,0.923,Police escort priority active - rolling signal clearance along corridor
EMG350559,2025-12-05 17:02:45,Mysore_Rd,Ambulance,4,4,1.54,Weekday,False,Clear,False,0.0,False,True,0.751,50.5,107.3,184.4,0.128,0.296,0.948,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350560,2025-09-22 07:31:37,Sarjapur_Rd,Ambulance,4,4,1.85,Weekday,False,Rain,True,10.8,True,True,1.0,45.0,160.8,133.6,0.176,0.407,0.719,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350561,2026-03-27 13:24:26,ORR_East,Police Escort,4,3,1.53,Weekday,True,Clear,False,0.0,False,True,0.335,39.7,130.3,64.7,0.123,0.285,0.907,Police escort priority active - rolling signal clearance along corridor
EMG350562,2026-01-03 21:19:37,Mysore_Rd,Ambulance,4,3,2.05,Weekend,False,Clear,False,0.0,False,True,0.231,51.1,137.4,55.6,0.167,0.385,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350563,2025-04-28 10:25:14,Old_Airport_Rd,Ambulance,5,5,3.23,Weekday,False,Clear,False,0.0,False,True,0.645,41.4,300.4,195.7,0.289,0.667,0.951,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350564,2025-04-07 06:57:27,ORR_East,Police Escort,4,3,2.04,Weekday,True,Clear,False,0.0,False,True,0.696,50.4,140.0,145.3,0.184,0.424,0.923,Police escort priority active - rolling signal clearance along corridor
EMG350565,2026-06-18 19:18:34,Tumkur_Rd,Ambulance,3,3,1.22,Weekday,False,Heavy Rain,True,36.8,False,True,1.0,48.9,87.7,114.5,0.101,0.234,0.908,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350566,2026-02-01 09:48:45,ORR_East,Ambulance,4,4,1.91,Weekend,False,Clear,False,0.0,False,True,0.576,47.0,143.1,149.4,0.183,0.422,0.947,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350567,2025-02-07 12:51:20,Hosur_Rd,Police Escort,2,1,1.01,Weekday,False,Clear,False,0.0,False,True,0.136,48.3,71.9,31.2,0.098,0.226,0.959,Police escort priority active - rolling signal clearance along corridor
EMG350568,2025-09-10 18:54:19,South_Loop,Police Escort,5,5,2.94,Weekday,False,Clear,False,0.0,False,True,0.947,52.7,175.1,198.3,0.248,0.572,0.95,Police escort priority active - rolling signal clearance along corridor
EMG350569,2025-08-18 02:14:16,ORR_East,Ambulance,4,4,2.2,Weekday,False,Fog,False,0.0,False,True,0.175,42.7,190.6,68.8,0.197,0.456,0.972,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350570,2025-10-27 14:20:28,Old_Airport_Rd,Ambulance,5,5,2.32,Weekday,False,Heavy Rain,True,32.8,False,True,0.504,57.9,146.0,190.0,0.213,0.491,0.888,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350571,2025-08-22 09:16:39,Mysore_Rd,Ambulance,4,4,1.1,Weekday,False,Clear,False,0.0,False,True,0.946,44.3,79.2,154.8,0.09,0.207,0.953,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350572,2025-11-30 11:41:40,Central_Loop,Police Escort,6,6,3.85,Weekend,False,Clear,False,0.0,False,True,0.206,53.7,271.0,113.9,0.32,0.74,0.967,Police escort priority active - rolling signal clearance along corridor
EMG350573,2026-05-06 13:00:11,South_Loop,Ambulance,5,5,2.8,Weekday,False,Clear,False,0.0,False,True,0.193,37.7,263.6,95.1,0.229,0.529,0.965,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350574,2026-02-06 16:37:58,South_Loop,Fire Truck,5,4,2.88,Weekday,False,Clear,False,0.0,False,True,0.616,45.8,223.0,145.2,0.25,0.578,0.981,Fire truck priority active - full corridor signal preemption engaged
EMG350575,2025-01-13 16:36:41,ORR_North,Ambulance,4,3,3.51,Weekday,False,Clear,False,0.0,False,True,0.589,45.8,274.9,76.2,0.312,0.722,0.967,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350576,2026-01-04 16:41:16,ORR_East,Ambulance,4,3,2.18,Weekend,False,Clear,False,0.0,False,True,0.432,45.8,173.4,93.4,0.185,0.428,0.982,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350577,2025-01-27 05:20:32,Mysore_Rd,Ambulance,4,4,2.34,Weekday,True,Clear,False,0.0,False,True,0.387,48.5,167.9,124.6,0.2,0.463,0.937,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350578,2025-01-05 16:11:07,Hosur_Rd,Ambulance,2,1,0.8,Weekend,False,Clear,False,0.0,False,True,0.382,51.2,57.9,33.1,0.086,0.198,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350579,2025-11-10 16:52:38,Tumkur_Rd,Ambulance,3,3,1.93,Weekday,False,Clear,False,0.0,False,True,0.623,56.7,119.1,130.3,0.167,0.385,0.944,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350580,2026-06-12 18:29:46,Hosur_Rd,Fire Truck,2,1,0.83,Weekday,False,Clear,False,0.0,False,True,1.0,41.0,77.9,123.8,0.103,0.238,0.966,Fire truck priority active - full corridor signal preemption engaged
EMG350581,2025-04-03 09:16:04,Tumkur_Rd,Ambulance,3,2,2.4,Weekday,False,Clear,False,0.0,False,True,1.0,36.3,229.3,113.8,0.214,0.495,0.972,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350582,2026-05-22 17:01:43,Tumkur_Rd,Ambulance,3,2,1.69,Weekday,False,Rain,True,8.7,False,True,0.862,50.6,124.0,94.2,0.158,0.366,0.929,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350583,2025-03-25 14:09:09,Tumkur_Rd,Ambulance,3,3,1.88,Weekday,False,Rain,True,10.6,False,True,0.344,46.1,152.8,88.7,0.158,0.364,0.889,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350584,2025-11-01 19:21:02,ORR_East,Police Escort,4,3,1.73,Weekend,True,Clear,False,0.0,False,True,0.887,45.9,149.3,138.9,0.159,0.367,0.883,Police escort priority active - rolling signal clearance along corridor
EMG350585,2026-02-21 18:42:19,South_Loop,Ambulance,5,4,2.51,Weekend,False,Clear,False,0.0,False,True,0.687,45.3,211.0,111.6,0.222,0.512,0.961,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350586,2025-06-07 22:15:38,Old_Airport_Rd,Ambulance,5,5,3.63,Weekend,False,Clear,False,0.0,False,True,0.117,51.0,262.5,82.5,0.309,0.715,0.988,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350587,2025-12-19 12:42:23,Old_Airport_Rd,Police Escort,5,4,3.37,Weekday,False,Clear,False,0.0,False,True,0.215,42.6,284.2,66.4,0.283,0.654,0.952,Police escort priority active - rolling signal clearance along corridor
EMG350588,2025-06-26 18:03:56,Tumkur_Rd,Police Escort,3,3,2.09,Weekday,False,Clear,False,0.0,False,True,0.938,44.1,165.1,142.1,0.186,0.43,0.954,Police escort priority active - rolling signal clearance along corridor
EMG350589,2025-07-25 21:33:08,South_Loop,Fire Truck,5,4,3.25,Weekday,False,Clear,False,0.0,False,True,0.241,51.3,229.6,98.0,0.272,0.629,0.948,Fire truck priority active - full corridor signal preemption engaged
EMG350590,2026-01-20 17:43:14,Old_Airport_Rd,Fire Truck,5,4,2.24,Weekday,False,Clear,False,0.0,False,True,0.907,45.4,172.7,184.8,0.202,0.466,0.941,Fire truck priority active - full corridor signal preemption engaged
EMG350591,2025-05-16 04:03:31,South_Loop,Ambulance,5,5,3.18,Weekday,False,Clear,False,0.0,False,True,0.139,48.7,240.8,68.6,0.277,0.64,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350592,2025-07-26 19:28:41,Sarjapur_Rd,Fire Truck,4,3,2.54,Weekend,False,Clear,False,0.0,False,True,0.64,42.2,212.8,77.1,0.218,0.505,0.976,Fire truck priority active - full corridor signal preemption engaged
EMG350593,2025-01-19 20:08:10,South_Loop,Ambulance,5,4,2.97,Weekend,False,Clear,False,0.0,False,True,0.516,48.5,217.4,95.9,0.253,0.584,0.96,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350594,2025-03-15 22:52:50,Hosur_Rd,Fire Truck,2,1,1.18,Weekend,True,Clear,False,0.0,False,True,0.254,49.9,89.1,35.5,0.127,0.292,0.916,Fire truck priority active - full corridor signal preemption engaged
EMG350595,2025-02-25 20:18:05,ORR_East,Ambulance,4,3,2.21,Weekday,False,Fog,False,0.0,False,True,0.502,52.2,155.6,90.8,0.183,0.423,0.947,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350596,2025-10-23 01:29:50,South_Loop,Fire Truck,5,4,2.13,Weekday,False,Heavy Rain,True,96.8,False,False,0.431,46.1,228.4,106.8,0.227,0.525,0.822,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350597,2025-02-25 08:23:23,Central_Loop,Fire Truck,6,6,3.88,Weekday,False,Clear,False,0.0,False,True,0.91,48.5,272.7,133.2,0.342,0.791,0.971,Fire truck priority active - full corridor signal preemption engaged
EMG350598,2026-02-18 08:07:41,Old_Airport_Rd,Ambulance,5,5,2.99,Weekday,False,Clear,False,0.0,False,True,0.743,37.9,264.4,186.1,0.281,0.65,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350599,2025-02-01 14:34:24,Sarjapur_Rd,Police Escort,4,4,1.42,Weekend,False,Clear,False,0.0,False,True,0.127,40.6,124.1,87.3,0.121,0.279,0.965,Police escort priority active - rolling signal clearance along corridor
EMG350600,2025-09-17 15:10:59,Tumkur_Rd,Fire Truck,3,3,1.23,Weekday,False,Clear,False,0.0,False,True,0.291,51.0,86.0,58.5,0.095,0.22,0.934,Fire truck priority active - full corridor signal preemption engaged
EMG350601,2025-10-19 17:28:18,Central_Loop,Ambulance,6,5,4.62,Weekend,False,Light Rain,True,1.0,False,True,0.734,48.1,342.2,207.7,0.409,0.945,0.925,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350602,2026-06-21 12:10:09,Mysore_Rd,Ambulance,4,3,1.19,Weekend,False,Clear,False,0.0,False,True,0.129,53.2,72.8,61.9,0.098,0.227,0.99,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350603,2025-07-03 10:29:09,ORR_East,Ambulance,4,4,1.83,Weekday,False,Rain,True,17.7,False,True,0.774,45.8,144.6,185.9,0.164,0.379,0.918,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350604,2025-10-07 20:19:00,Central_Loop,Police Escort,6,6,3.99,Weekday,False,Clear,False,0.0,False,True,0.541,36.1,397.0,199.0,0.364,0.84,0.951,Police escort priority active - rolling signal clearance along corridor
EMG350605,2026-01-08 18:26:24,Hosur_Rd,Ambulance,2,2,1.02,Weekday,False,Clear,False,0.0,False,True,0.978,47.7,80.8,143.1,0.101,0.233,0.962,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350606,2026-03-28 08:02:41,Tumkur_Rd,Ambulance,3,3,1.71,Weekend,False,Clear,False,0.0,False,True,0.509,52.3,116.6,109.9,0.156,0.361,0.984,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350607,2025-12-25 14:01:29,Hosur_Rd,Ambulance,2,1,1.16,Weekday,True,Clear,False,0.0,False,True,0.445,43.8,103.0,45.2,0.098,0.226,0.93,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350608,2026-02-28 20:43:10,Sarjapur_Rd,Ambulance,4,3,3.13,Weekend,False,Clear,False,0.0,False,True,0.32,51.2,241.5,81.0,0.262,0.606,0.969,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350609,2026-02-14 16:12:07,ORR_East,Ambulance,4,4,2.31,Weekend,False,Clear,False,0.0,False,True,0.305,49.5,166.4,101.1,0.196,0.452,0.954,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350610,2026-06-10 09:31:59,ORR_North,Fire Truck,4,3,2.25,Weekday,False,Clear,False,0.0,False,True,0.908,41.9,202.0,146.4,0.203,0.469,0.988,Fire truck priority active - full corridor signal preemption engaged
EMG350611,2025-10-27 08:42:09,South_Loop,Fire Truck,5,5,2.3,Weekday,False,Clear,False,0.0,False,True,0.97,45.2,187.6,215.8,0.195,0.451,0.975,Fire truck priority active - full corridor signal preemption engaged
EMG350612,2025-05-06 13:17:19,Central_Loop,Ambulance,6,6,3.14,Weekday,False,Clear,False,0.0,False,True,0.03,50.5,222.0,91.4,0.264,0.609,0.973,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350613,2026-01-30 12:28:56,Tumkur_Rd,Ambulance,3,3,1.57,Weekday,False,Clear,False,0.0,False,True,0.208,46.2,113.8,41.4,0.139,0.322,0.984,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350614,2025-05-27 09:51:04,Old_Airport_Rd,Ambulance,5,4,2.32,Weekday,False,Light Rain,True,5.0,False,True,0.973,42.3,186.1,176.2,0.211,0.487,0.901,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350615,2025-07-05 08:07:09,South_Loop,Ambulance,5,4,2.97,Weekend,False,Clear,False,0.0,False,True,0.591,47.7,225.1,129.3,0.277,0.64,0.916,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350616,2025-09-18 21:33:47,Tumkur_Rd,Ambulance,3,3,1.54,Weekday,False,Heavy Rain,True,49.6,False,True,0.547,41.6,125.2,77.9,0.148,0.342,0.918,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350617,2025-01-13 12:45:12,Sarjapur_Rd,Ambulance,4,3,2.21,Weekday,False,Fog,False,0.0,False,True,0.213,41.8,170.7,64.4,0.192,0.443,0.963,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350618,2026-04-30 07:06:53,Central_Loop,Ambulance,6,6,3.65,Weekday,False,Clear,False,0.0,False,True,0.464,36.6,332.0,126.6,0.335,0.774,0.966,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350619,2026-06-09 21:50:47,Tumkur_Rd,Ambulance,3,2,2.15,Weekday,False,Clear,False,0.0,False,True,0.207,51.4,143.6,43.6,0.18,0.415,0.962,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350620,2025-11-20 18:40:49,South_Loop,Ambulance,5,5,1.49,Weekday,False,Clear,False,0.0,False,True,1.0,39.8,125.9,233.8,0.149,0.344,0.938,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350621,2025-08-17 00:49:36,South_Loop,Fire Truck,5,5,3.64,Weekend,False,Heavy Rain,True,28.0,False,True,0.466,53.5,242.8,96.0,0.329,0.76,0.913,Fire truck priority active - full corridor signal preemption engaged
EMG350622,2025-02-02 09:13:30,ORR_North,Fire Truck,4,4,2.27,Weekend,False,Clear,False,0.0,False,True,0.668,44.3,177.8,170.4,0.193,0.445,0.952,Fire truck priority active - full corridor signal preemption engaged
EMG350623,2025-02-02 14:16:52,ORR_East,Police Escort,4,3,2.81,Weekend,False,Clear,False,0.0,False,False,0.116,47.1,325.6,70.6,0.25,0.577,0.884,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350624,2026-02-14 10:35:36,Old_Airport_Rd,Police Escort,5,5,3.16,Weekend,False,Clear,False,0.0,False,True,0.371,53.8,221.3,150.9,0.287,0.663,0.939,Police escort priority active - rolling signal clearance along corridor
EMG350625,2025-05-06 08:51:37,ORR_North,Ambulance,4,4,1.81,Weekday,False,Rain,True,22.6,False,True,1.0,46.6,132.6,173.2,0.179,0.414,0.915,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG350626,2026-06-13 17:18:47,Tumkur_Rd,Fire Truck,3,2,1.71,Weekend,False,Clear,False,0.0,False,True,0.681,42.1,128.7,67.4,0.159,0.368,0.966,Fire truck priority active - full corridor signal preemption engaged
EMG350627,2025-08-16 10:59:37,ORR_North,Ambulance,4,4,2.29,Weekend,True,Heavy Rain,True,35.7,False,False,0.822,32.9,370.1,130.8,0.273,0.631,0.746,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG350628,2025-03-20 15:57:31,Mysore_Rd,Ambulance,4,4,2.93,Weekday,False,Clear,False,0.0,False,True,0.346,34.6,294.0,80.0,0.236,0.546,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
